HIP,RArad,DErad,Hpmag
71053,217.95774099,30.37114492,3.7331
71075,218.01982423,38.30788378,3.098
71111,218.12887393,55.39804581,5.8582
71115,218.13592475,22.2599608,5.997
71121,218.15451449,-50.45712141,4.371
71184,218.38529505,-54.99861561,5.9687
71280,218.66525676,49.36823174,5.8487
71284,218.66954354,29.74480723,4.547
71352,218.87688121,-42.15774569,2.2729
71353,218.88124094,-41.51738044,5.8581
71419,219.07940347,-46.24549139,5.6764
71453,219.18396108,-40.21152646,5.7072
71500,219.33402274,-46.1334142,5.5812
71502,219.33660143,-46.12960774,5.8569
71536,219.47187988,-49.42575766,3.9964
71568,219.55279939,43.64205302,5.8645
71573,219.56335463,54.02338562,5.8369
71618,219.70950679,44.40454493,5.4092
71681,219.9141246,-60.83948046,1.2429
71683,219.92040813,-60.83514522,0.1373
71759,220.17650117,13.53436152,5.996
71762,220.18150361,16.41830176,4.5038
71783,220.25588939,-36.13484313,5.6488
71795,220.28716825,13.72833156,3.7971
71832,220.41148571,8.16175623,5.0289
71837,220.43173151,11.66093496,5.7131
71860,220.48239095,-47.38814121,2.2296
71865,220.49005319,-37.79342377,3.9422
71908,220.6278545,-64.97456951,3.2465
71957,220.76484283,-5.65742908,3.9589
71974,220.80652321,-24.99773106,5.7097
71995,220.85571622,26.52789084,4.8689
72010,220.9145145,-35.17322536,4.2045
72012,220.93518547,40.45920326,5.867
72104,221.24664611,-35.19182067,4.9325
72105,221.24687848,27.07417376,2.5167
72125,221.31040532,16.96440283,4.7668
72131,221.32186095,-62.87545283,5.4362
72154,221.37595222,0.7172901,5.6788
72197,221.50074105,-25.44291578,5.0285
72208,221.52498882,15.13174115,5.5986
72210,221.52813508,-23.15286215,5.96
72220,221.56246631,1.89293837,3.7371
72250,221.62094946,-47.44108014,5.7662
72290,221.75546102,-52.38331769,5.3855
72323,221.84400013,-25.62423338,5.6031
72357,221.9365885,-26.08748011,5.3937
72370,221.96552535,-79.0447123,3.9796
72378,221.98985246,-26.64613354,5.7699
72432,222.15857158,-36.63458523,5.7201
72438,222.18567199,-66.59353607,5.88
72487,222.32781432,46.11639332,5.8715
72488,222.3281599,-24.25146962,5.8411
72489,222.32954572,-14.14898593,5.3339
72524,222.42233986,48.72056261,5.7747
72552,222.49327663,28.61583339,5.8214
72567,222.56549493,23.91176533,5.9949
72571,222.57277823,-27.96021967,4.5608
72573,222.58178103,82.51248696,5.7644
72582,222.62417577,37.27181503,5.6364
72603,222.67193192,-15.99709211,5.2416
72607,222.6766478,74.15547618,2.2044
72622,222.71990516,-16.04161027,2.7892
72631,222.75425085,-2.29884967,5.0912
72659,222.84701774,19.10063351,4.6801
72664,222.86072785,59.29365261,5.6326
72683,222.90967992,-43.57529421,4.2816
72800,223.21287028,-37.80311638,4.9662
72833,223.30640289,-73.19015468,5.7427
72929,223.5839007,-24.64213512,5.4228
72934,223.59544179,-11.89833042,5.9484
72959,223.65800257,-33.30056085,5.9878
73036,223.89461471,-60.11389144,5.3418
73049,223.93622746,-33.85578006,5.3402
73087,224.05515851,14.4462658,5.899
73095,224.071771,-52.80956725,5.4346
73100,224.09558476,49.6289993,5.7475
73111,224.13366548,-47.87914312,5.63
73129,224.18334294,-62.78098768,4.9999
73133,224.19211304,-11.40972785,5.6073
73165,224.2960701,-4.34608679,4.5517
73166,224.29866762,16.3881396,5.8814
73184,224.36396519,-21.41128124,5.877
73193,224.38840134,-0.16754772,5.6799
73199,224.39632994,65.93238127,4.5808
73223,224.47148898,-76.66261616,5.5086
73273,224.63314152,-43.13386704,2.5982
73284,224.66369222,-27.65729338,5.728
73334,224.79041163,-42.10414165,3.0671
73350,224.84631109,4.56777329,5.9915
73369,224.90404587,39.26523166,5.7211
73473,225.24328152,-8.51893463,4.9297
73497,225.33254158,-2.75487184,5.6057
73507,225.36295533,60.20442424,5.9561
73536,225.45381436,-0.14025856,5.7896
73540,225.46126881,-83.22777555,5.8098
73555,225.48663804,40.39063698,3.6469
73566,225.52657884,-28.06052831,5.8857
73568,225.5271341,25.00825647,4.9265
73620,225.72529168,2.09127158,4.5583
73624,225.74704329,-32.64324618,5.4085
73634,225.77534833,35.20577305,5.6865
73695,225.94867391,47.65401362,4.8775
73714,226.01775826,-25.28185595,3.3093
73745,226.11190471,26.94765983,4.6769
73771,226.19568057,-83.03826839,5.8126
73776,226.20020522,-64.03137304,5.3234
73807,226.27960679,-47.0511939,3.8552
73826,226.32978507,-41.0672339,5.2944
73841,226.3578814,48.15090058,5.5915
73909,226.56945502,54.55628698,5.4069
73937,226.63838742,-30.91841275,5.9501
73945,226.65674318,-16.25676144,5.3069
73996,226.82477943,24.86959288,5.0253
74006,226.85805476,-49.08863547,5.9351
74066,227.05061052,-40.58385631,5.7187
74087,227.09908486,26.30118269,5.8297
74096,227.14818713,25.10863671,5.9781
74100,227.16339064,-42.86787026,5.7981
74117,227.21095648,-45.27979457,4.0022
74184,227.37466412,-67.0841272,5.893
74239,227.57771613,-26.33260096,5.9183
74296,227.78664243,-84.78782179,5.8758
74305,227.81660113,-55.34601466,5.6155
74376,227.98399257,-48.7377036,3.8523
74380,227.99067791,-48.74357934,5.7492
74386,228.01780138,18.97600379,5.8746
74392,228.0554675,-19.7916312,4.5179
74395,228.07167993,-52.09907475,3.5711
74449,228.20668677,-44.50035973,4.7615
74582,228.5798666,-70.07945542,5.5275
74596,228.62168826,29.16422589,5.3074
74604,228.6555251,-31.51912585,5.0022
74605,228.65834772,67.34767592,5.27
74649,228.79736069,4.93935219,5.485
74666,228.8754325,33.31510247,3.6268
74689,228.95474926,0.37210726,5.6835
74707,229.01679863,-41.49114311,5.2833
74732,229.09596948,-22.39942102,5.6675
74750,229.15289386,-60.9039865,5.7053
74778,229.23707661,-60.95724456,5.0377
74785,229.25196592,-9.38286665,2.5739
74793,229.27450652,71.82387838,5.1671
74824,229.37900093,-58.80087875,4.1042
74837,229.41203291,-63.61048689,5.0175
74857,229.45768725,-30.14866236,4.5203
74896,229.6021403,20.57281048,5.8469
74911,229.63353621,-47.87519134,4.2229
74941,229.70477848,-60.49632329,5.4043
74946,229.72787002,-68.6794674,2.8816
74950,229.7349567,-40.78816872,5.5591
74975,229.82741616,1.76665619,5.1605
75043,230.02142141,51.9584876,5.6924
75049,230.03599148,29.61631116,5.6716
75097,230.18228839,71.83397304,3.0449
75119,230.25842001,0.71558994,5.5133
75127,230.2818356,-5.82482667,5.7036
75141,230.34306943,-40.64745903,3.1417
75177,230.45181859,-36.26116746,3.6909
75178,230.45253801,32.93366078,5.3698
75181,230.456556,-48.31695925,5.7821
75206,230.53497566,-47.9274698,5.1025
75256,230.65519212,62.04716928,5.9894
75257,230.6557086,39.58149624,5.6751
75260,230.66014511,63.34166353,5.8765
75264,230.67036256,-44.68956931,3.3138
75304,230.78901395,-36.85843632,4.4867
75308,230.79417298,-60.65710852,5.7571
75312,230.80094346,30.28824155,5.1117
75323,230.84440736,-59.3206982,4.537
75352,230.96775632,-12.36941299,5.8828
75379,231.0497102,-10.32189566,5.0175
75411,231.12306694,37.37696085,4.3826
75439,231.18761808,-39.71013143,5.3386
75458,231.23243369,58.96602361,3.4638
75501,231.33438505,-38.73358788,4.6107
75530,231.44752115,15.42805431,5.2515
75572,231.57277012,34.33584952,5.5968
75647,231.82560302,-36.76750155,5.4055
75665,231.88792143,-64.5314571,5.8161
75695,231.95771591,29.10549183,3.7373
75730,232.06415888,-16.71640346,5.7577
75761,232.15952715,1.84216262,5.2203
75828,232.35115121,-46.73269087,5.3563
75944,232.66828196,-16.60945832,5.9762
75973,232.73229504,40.83306812,5.1479
75974,232.73297692,64.20850516,5.9046
76008,232.85439236,77.34933886,5.1099
76013,232.87841932,-73.38954669,5.3535
76041,232.94580165,40.8993684,5.0265
76106,233.15297108,-19.67036349,5.558
76126,233.23011565,-16.85280736,5.4646
76127,233.23248295,31.35915509,4.112
76133,233.24144947,-1.1862994,5.6725
76207,233.50723942,-40.06634856,5.8668
76219,233.54383265,-10.06395955,4.7722
76243,233.61055157,-9.18334935,5.1222
76259,233.65545528,-28.04690763,5.275
76267,233.67162276,26.71491051,2.221
76276,233.70079178,10.53885915,3.8677
76297,233.78525188,-41.16669506,2.7
76307,233.81208384,39.01004629,5.2276
76333,233.88141411,-14.78955362,4.0672
76371,233.97193742,-44.95833678,4.4911
76376,233.98782418,54.63056765,5.7961
76397,234.05056868,-44.39668913,5.5741
76425,234.123133,10.0104551,5.4216
76440,234.17994529,-66.31690466,4.2736
76470,234.25607783,-28.1350712,3.7471
76519,234.41337204,69.28321735,5.7958
76532,234.45024463,-23.14151507,5.9604
76534,234.45646264,40.35328826,5.4091
76552,234.51384319,-42.5674851,4.4791
76568,234.56726555,46.79799529,5.8402
76569,234.56767525,-21.01615288,5.9877
76594,234.64250119,50.42335205,5.9913
76600,234.6641014,-29.77768933,3.5999
76618,234.70626911,-52.37261979,5.4408
76628,234.72711394,-19.30170894,5.5154
76669,234.84451644,36.63582807,4.6131
76705,234.94156189,-34.41189273,4.8251
76742,235.07043927,-23.81805848,5.1247
76750,235.08899546,-73.44663469,5.638
76829,235.29798222,-44.66055913,4.7367
76852,235.38788497,19.67050563,4.5337
76866,235.44746525,12.8475385,5.3402
76877,235.47793151,-76.08186438,5.9429
76878,235.4781589,18.46389904,5.864
76880,235.48674351,-19.67857555,4.8503
76939,235.65980114,-37.42489657,5.3993
76945,235.67098842,-34.71033317,4.6915
76952,235.68599233,26.29551427,3.8233
76957,235.71176309,52.36083019,5.4741
76996,235.81708722,-84.46550807,5.6126
77048,235.99716844,32.51582837,5.7385
77052,236.00769132,2.51552506,5.9983
77055,236.01443325,77.79449896,4.3064
77060,236.01841811,-15.67267915,5.4768
77070,236.06664895,6.42551977,2.7971
77086,236.09453404,-41.8190181,5.9404
77163,236.3477828,5.44732272,5.5865
77227,236.52354112,-1.80411559,5.3852
77233,236.54672826,15.42192603,3.6836
77257,236.61144151,7.35323971,4.5434
77277,236.66647755,62.59969472,5.2198
77286,236.68429478,-34.6823888,5.5758
77336,236.82230082,14.11527166,5.7478
77370,236.90797319,55.37661509,5.9277
77390,236.97122856,-65.44218911,5.6132
77450,237.18503588,18.14177919,4.1929
77464,237.23672757,-3.81852826,5.5728
77512,237.3987417,26.06854937,4.7388
77516,237.40527319,-3.43014121,3.5411
77541,237.4896698,-48.91238199,5.8776
77562,237.52962775,-53.20967544,5.7644
77578,237.57303889,2.19662505,5.3813
77622,237.7037134,4.47757979,3.7548
77634,237.73975775,-33.62710497,3.9547
77635,237.74480716,-25.75123475,4.6206
77645,237.77836625,-55.05552545,5.7827
77655,237.80807252,35.65822666,4.959
77660,237.81519747,-3.09042971,5.1392
77661,237.81642983,20.97787542,4.8612
77738,238.06909058,55.82658157,5.9715
77760,238.16747676,42.44998794,4.7198
77811,238.33358638,-20.16699522,5.0287
77840,238.40303566,-25.32708011,4.5757
77853,238.45615396,-16.72962213,4.2934
77858,238.47468032,-24.53309564,5.3785
77859,238.48280031,-23.978036,5.394
77902,238.64443279,20.31086364,5.5572
77907,238.65782115,43.13840627,5.4196
77909,238.66474182,-25.24367933,5.8522
77939,238.75154376,-19.3828807,5.9524
77952,238.78670046,-63.42974982,2.9075
77982,238.87338866,-68.60298629,5.2746
77984,238.87542766,-26.26592077,5.6744
77986,238.87754358,42.56615214,5.7009
77990,238.88508874,-60.1774743,5.8655
78012,238.94818806,37.94676331,5.5175
78045,239.02482276,-60.48230532,5.7928
78072,239.11247636,15.66473324,3.9456
78104,239.22119466,-29.21401208,3.8095
78105,239.22284048,-33.96602269,5.143
78106,239.22543512,-33.96415723,5.6104
78132,239.31101956,14.41426793,5.6969
78142,239.33888557,-36.18531338,5.951
78159,239.39709112,26.87802608,4.2992
78168,239.41862289,-20.98302545,5.8531
78180,239.44830386,54.74950365,5.0295
78207,239.54740076,-14.27931751,4.9345
78246,239.64530947,-24.8314297,5.403
78265,239.71300274,-26.11404273,2.8274
78276,239.7403973,36.64370615,5.7279
78279,239.74233359,-65.03757002,5.7305
78323,239.87623288,-41.74439601,5.1542
78384,240.03058533,-38.39664104,3.3398
78400,240.08324264,-16.53238016,5.572
78401,240.08338223,-22.62162036,2.2617
78436,240.19850636,-8.41132451,5.5551
78442,240.21316198,4.42718044,5.9687
78459,240.26166251,33.30538802,5.5246
78481,240.30977418,17.81802555,5.2662
78493,240.36079437,29.85107826,4.9684
78527,240.47376555,58.56443741,4.119
78554,240.57370461,22.80439548,4.8505
78574,240.66346709,47.24019859,5.7835
78592,240.69937948,46.03685373,4.6967
78639,240.80358444,-49.22972085,4.8061
78649,240.83066177,36.63181976,5.9168
78650,240.83611218,-25.86514892,5.1173
78655,240.85084411,-38.6024717,4.8481
78661,240.88081695,76.79388934,5.7545
78662,240.88425291,-57.77487384,4.6904
78820,241.35931336,-19.80539435,2.594
78821,241.36072678,-19.80184145,4.9235
78868,241.48284138,-72.40107191,5.8674
78877,241.52660061,-23.60624412,5.8832
78893,241.58221668,67.80998158,5.4396
78914,241.622598,-45.17327451,4.7948
78918,241.64815175,-36.80221368,4.1581
78933,241.70180217,-20.66913466,3.9307
78970,241.81739542,-36.75554005,5.794
78990,241.85125085,-20.868654,4.4647
79005,241.90183557,-12.74534314,5.7545
79007,241.90646269,9.89175992,5.6981
79043,242.01894374,17.04699349,5.1628
79050,242.03133755,-26.32666492,5.42
79072,242.11701267,8.53432498,5.708
79098,242.18219646,-23.68535296,5.8739
79101,242.19249746,44.93481797,4.2233
79119,242.24303489,36.49010977,4.8948
79153,242.3273476,-57.93417302,5.5752
79195,242.4605513,-3.46673064,5.512
79199,242.46919668,-33.54569553,5.48
79280,242.7063685,75.87753089,5.4497
79302,242.75886283,-29.41600604,5.2578
79320,242.82403122,-41.11949806,5.9362
79349,242.90853823,23.49482995,5.7148
79358,242.95025423,36.4251626,5.7748
79374,242.99891837,-19.46064685,4.0076
79375,243.00000643,-10.06418349,4.9706
79387,243.03037251,-8.54757962,5.4731
79399,243.06689507,-28.4172058,5.6746
79404,243.07588229,-27.92631563,4.5279
79488,243.31420074,5.02109886,5.5998
79497,243.34499938,-55.54084556,5.8685
79509,243.36972683,-54.6304129,5.1145
79540,243.46211877,-11.83772219,5.3868
79593,243.58652632,-3.69397565,2.8283
79607,243.67100247,33.85882238,5.3567
79653,243.81394761,-47.37190972,5.099
79664,243.85944247,-63.68564893,4.0248
79666,243.86948899,18.80829267,5.8831
79672,243.90472249,-8.36823642,5.6265
79689,243.95754677,-57.91222847,5.6687
79754,244.1802913,-53.81110769,5.4919
79757,244.18654835,29.15030205,5.8156
79790,244.25389851,-50.06811212,5.1062
79804,244.31391091,59.75496121,5.3705
79822,244.37708764,75.75470388,5.0409
79881,244.57467038,-28.61377604,4.8029
79882,244.58017054,-4.69260821,3.3887
79963,244.82350243,-42.67394028,5.4732
79980,244.88617672,-30.90676854,5.629
79992,244.93519967,46.31327099,3.8472
80000,244.96069864,-50.15537919,4.176
80008,244.9801703,39.70859049,5.5709
80047,245.08681278,-78.69565595,4.6689
80054,245.10512807,-55.13967137,5.9235
80057,245.11193176,-78.6674205,5.409
80079,245.15909767,-24.16928481,4.6441
80112,245.29717737,-25.59275251,2.9227
80161,245.45308926,69.10941709,5.4329
80170,245.48018195,19.15302179,3.8125
80179,245.51849978,1.02892215,4.9017
80181,245.52454224,30.89173432,5.0166
80197,245.5892562,33.79914476,5.2814
80208,245.61669255,-49.57229128,5.3137
80214,245.62175979,33.70335694,5.5231
80309,245.94662402,61.69637883,5.843
80331,245.99794481,61.51407545,2.8717
80337,246.0051465,-39.19298837,5.4994
80343,246.02582184,-20.03721152,4.6501
80351,246.04511343,6.94817163,5.8467
80375,246.10552811,55.20504551,5.7539
80390,246.13235601,-37.56596989,5.3909
80399,246.16552592,-29.70446369,5.5335
80460,246.35069063,37.39407863,5.5906
80463,246.35387367,14.03341488,4.5821
80473,246.39633824,-23.44711799,4.6152
80480,246.43136864,78.96360058,5.6246
80569,246.75599298,-18.45619694,4.287
80582,246.79603306,-47.5547357,4.5129
80620,246.9310709,-7.59755644,5.2899
80628,246.9509458,-8.37170046,4.6837
80645,246.9886423,-64.05800529,5.3687
80650,246.99605517,68.76805488,4.9477
80672,247.06024046,-37.17981606,5.9583
80675,247.06326527,-58.59970907,5.6849
80686,247.11583825,-70.08467025,5.0212
80693,247.14157169,0.66516739,5.5359
80704,247.16052065,41.88169044,4.484
80763,247.35194829,-26.43194598,0.9757
80782,247.42637711,-46.24321916,5.4274
80793,247.44542955,-14.55089854,5.8137
80815,247.55199169,-25.11515941,4.7461
80816,247.5552571,21.48964873,2.9378
80843,247.64001748,20.47934578,5.3912
80874,247.70572264,-61.63348126,5.3579
80883,247.72850509,1.98410093,3.8247
80894,247.78497887,-16.61263997,4.4439
80898,247.8059905,22.19543913,5.8792
80911,247.8455898,-34.70432103,4.1824
80945,247.92404697,-41.81714217,5.387
80953,247.9468112,45.59818431,5.7192
80975,248.03411079,-21.46647793,4.4857
80991,248.10689738,60.82334711,5.943
81007,248.14865064,5.52122125,5.6197
81008,248.15165982,11.48823376,4.9576
81065,248.36443325,-78.89695904,4.0203
81122,248.52091777,-44.04530856,4.9208
81126,248.52578873,42.436896,4.2022
81141,248.5807064,-70.98806523,5.6888
81252,248.93654624,-65.49532887,5.665
81266,248.97066417,-28.2159616,2.7374
81289,249.0467163,46.61332514,5.9939
81290,249.04763682,52.89997878,5.518
81292,249.05721703,52.92435554,5.0706
81300,249.08826475,-2.32383618,5.9123
81304,249.09358654,-35.25535539,4.2829
81305,249.09402504,-42.8588543,5.5409
81377,249.28970833,-10.56715177,2.5708
81437,249.50191406,56.01538912,5.4441
81472,249.60958994,-43.398377,5.8154
81497,249.68703347,48.92827742,4.9375
81523,249.77181278,-37.21726345,5.9293
81641,250.16119616,4.21981462,5.7782
81660,250.22966389,64.58908546,5.001
81693,250.3228214,31.60188678,2.9338
81702,250.33506521,-48.76296807,5.7347
81710,250.34637663,-68.29609432,5.8748
81724,250.39331769,-17.74216456,5.0769
81733,250.41761443,-49.65154561,5.6435
81734,250.42725302,1.18110154,5.817
81741,250.43956311,-33.14562132,5.9799
81754,250.47364231,-19.92447883,5.6533
81833,250.7239106,38.9224609,3.6411
81852,250.77258116,-77.51657176,4.3954
81972,251.17750887,-40.8396227,5.6099
82020,251.32412369,56.78168681,4.9301
82028,251.34377169,15.74541188,5.6468
82073,251.45788774,8.58257815,5.2731
82080,251.49233206,82.03725012,4.3677
82110,251.58844853,-58.50356845,5.7073
82129,251.6667249,-67.10965816,5.078
82135,251.69988051,-39.37689835,5.6461
82171,251.83193437,-58.34139238,5.5494
82172,251.83226995,42.23897964,5.8475
82216,251.94346309,5.24684011,5.224
82273,252.16610734,-69.02763509,2.0711
82321,252.30916361,45.9834476,4.8394
82350,252.39447596,13.26119981,5.9264
82363,252.44629781,-59.04131654,3.876
82369,252.45822121,-10.78280222,4.7415
82396,252.54268726,-34.29260943,2.4532
82402,252.58062762,7.24770525,5.5203
82422,252.6623426,29.8065451,5.8376
82480,252.85391139,1.21598134,5.5303
82493,252.89050903,-41.23053301,5.2539
82504,252.93856395,24.65641966,5.2109
82514,252.9676623,-38.04732677,2.9245
82545,253.08397305,-38.01747827,3.4829
82587,253.24216775,31.70171541,5.4157
82650,253.42682083,-43.05089083,5.8791
82671,253.49886374,-42.36201977,4.8394
82673,253.50209748,10.16544336,4.34
82676,253.50765919,-41.80638329,5.52
82716,253.61225575,-42.47887556,5.9669
82729,253.64627156,-42.36075919,3.7651
82730,253.64879822,-6.15392889,5.397
82764,253.72973023,20.95848424,5.5581
82775,253.74377209,-41.15085464,5.8276
82802,253.84265764,18.43318396,5.4944
82860,254.00566402,65.13467175,4.9849
82902,254.12000853,-52.28364328,5.919
82925,254.20016026,-23.15032152,5.5665
82960,254.29654993,-33.25946895,5.5911
83000,254.41779403,9.37505651,3.3612
83057,254.57478755,-50.64109186,5.5417
83081,254.65512805,-55.9900554,3.2393
83150,254.89159238,-69.26813162,5.756
83153,254.89602791,-53.16049004,4.2025
83176,254.99043244,-25.09216135,5.9457
83187,255.02619641,-54.59700153,5.7075
83196,255.03949311,-24.98893621,5.8314
83207,255.07252587,30.9263392,3.9111
83254,255.24225423,22.63215177,5.8411
83262,255.26510643,-4.22245418,4.9545
83313,255.40149715,33.5682691,5.2848
83336,255.46937249,-32.14340162,5.0001
83367,255.57775251,25.50537815,5.9322
83430,255.78273355,14.0921004,5.0446
83431,255.78628956,-53.23662682,5.3839
83478,255.91381183,13.60542888,5.9266
83535,256.10302081,-57.71210722,5.7055
83574,256.20562976,-34.1229221,4.9111
83608,256.33409339,54.46986266,5.017
83613,256.34441751,12.74085461,4.927
83635,256.38440386,-0.89206548,5.6735
83692,256.57545235,22.08424696,5.7213
83838,257.00867037,35.93521484,5.4836
83895,257.19677058,65.71463661,3.1359
83947,257.38867307,40.77701537,5.2248
83962,257.44965752,-10.52303733,5.5324
84012,257.59442738,-15.72514768,2.4393
84033,257.67646037,-44.55755078,5.214
84105,257.91114494,-48.87338834,5.925
84143,258.03823358,-43.23849048,3.4149
84150,258.06756454,-39.50677483,5.6855
84177,258.11585723,10.585229,5.4015
84183,258.13566382,62.8742207,5.6078
84345,258.66192746,14.39025294,2.9137
84379,258.75801747,24.8395873,3.1501
84380,258.76189269,36.80915546,3.3121
84401,258.83019691,-33.54841323,5.5889
84405,258.83869794,-26.60004824,4.4649
84500,259.13216034,1.21058365,5.908
84514,259.15294029,-0.44514196,4.8905
84551,259.26547642,-32.66270523,5.6419
84573,259.33154353,33.10011406,4.7404
84606,259.41785766,37.29134342,4.6304
84626,259.50298695,-24.28688307,5.3051
84671,259.65410634,10.86471274,5.1585
84690,259.69932818,-44.1297071,5.7487
84691,259.70206351,28.82298404,5.8437
84720,259.76230954,-46.63650014,5.6072
84769,259.90436334,80.13639922,5.8635
84821,260.04094374,25.53764396,5.3913
84833,260.07860662,18.05721607,5.1016
84835,260.0881123,46.24068035,5.6114
84862,260.16447307,32.47027235,5.5089
84880,260.2068147,-12.84688225,4.3496
84887,260.22591023,24.49943995,5.1345
84893,260.25087591,-21.11243475,4.4704
84949,260.43171983,39.97480793,5.6831
84950,260.43895968,53.42042236,5.8201
84969,260.49806122,-67.77064943,4.9263
84970,260.50243371,-24.99948819,3.1931
84979,260.52449551,-70.12317883,5.3884
85068,260.77963538,-56.52555618,5.9287
85079,260.81700378,-47.46815372,5.2107
85084,260.83996232,-28.14276036,5.4239
85112,260.9207206,37.14592405,4.1529
85139,260.99005725,8.85258736,5.9291
85147,261.00448432,-62.86413155,5.6388
85157,261.02756152,22.96037453,5.7719
85162,261.05455239,-44.16250166,5.0962
85169,261.07831764,-60.67376919,5.7462
85185,261.13137309,16.30107658,5.7778
85207,261.17516718,-21.44141311,5.9881
85258,261.32498802,-55.52982387,2.9935
85267,261.34858239,-56.377688,3.271
85290,261.42234791,60.04834062,5.6663
85312,261.50012216,-50.6335319,5.3546
85340,261.5925726,-24.17502358,4.2332
85355,261.62866508,4.14034236,4.4833
85365,261.65806297,-5.086492,4.6189
85379,261.68434273,48.26007219,5.8793
85382,261.69235532,34.69569675,5.9463
85385,261.70469704,20.08093781,5.4821
85389,261.71659763,-45.8429626,5.2627
85409,261.8019198,-50.6303655,5.925
85423,261.83860092,-29.8666996,4.3741
85442,261.90648849,-29.72448955,5.9902
85470,261.99006578,-52.29702913,5.8893
85537,262.20705301,0.33057694,5.4822
85667,262.59946471,-1.06250356,5.4509
85670,262.60823689,52.30135886,2.9466
85693,262.68457501,26.11060441,4.5456
85696,262.69099525,-37.29574034,2.6043
85699,262.69570778,86.968024,5.835
85715,262.7307128,31.15810081,5.797
85727,262.77490445,-60.68360659,3.5681
85749,262.83893835,2.72446006,5.7255
85751,262.84701742,-56.92095406,5.9908
85755,262.85396162,-23.96258015,4.804
85760,262.86447148,-80.85902849,5.8449
85790,262.9565599,28.40743645,5.6644
85792,262.96050685,-49.87598163,2.7869
85805,262.99120799,68.13470173,5.2383
85819,263.04340819,55.18411074,4.9606
85822,263.05373781,86.58632948,4.3641
85829,263.06616222,55.1728067,4.9413
85888,263.28045985,41.2435994,5.8875
85889,263.28077937,-41.17305766,5.8635
85912,263.34517498,19.25689918,5.7583
85922,263.37445678,-5.74457168,5.6724
85927,263.40219318,-37.10374869,1.5244
85930,263.41413302,16.31770545,5.8437
85998,263.6528782,9.58672383,5.8232
86011,263.67704486,-32.58165789,5.7039
86019,263.69312166,-11.2420068,5.5561
86032,263.73335361,12.56057593,2.1262
86036,263.74687848,61.87583148,5.3484
86092,263.91504757,-46.50559073,4.5653
86170,264.13685925,-38.63486803,4.427
86182,264.15677453,48.58547848,5.5199
86201,264.23787447,68.75718916,4.8698
86228,264.32968931,-42.99782041,1.9269
86254,264.37957756,24.30996891,5.8
86263,264.3967721,-15.39840819,3.6075
86284,264.46133229,-8.11872104,4.6423
86305,264.5231933,-54.5000702,5.3085
86313,264.53963717,-10.92624678,5.8998
86414,264.8662182,46.00632235,3.7497
86486,265.09888441,-49.41515473,4.85
86552,265.31763226,-46.9218111,5.7901
86565,265.35381869,-12.87517293,4.2762
86614,265.48461326,72.14949923,4.6681
86620,265.49182575,72.15757573,5.868
86623,265.49432596,15.95217917,5.6258
86667,265.61832226,24.56431005,5.6946
86670,265.62199893,-39.029921,2.3164
86698,265.71288315,-36.94550704,5.6553
86731,265.84016162,24.32764601,5.8684
86736,265.85772888,-21.68308557,4.9689
86742,265.8682371,4.56691702,2.9279
86782,265.99651281,53.80175505,5.7652
86796,266.03632101,-51.8335882,5.2585
86847,266.17502414,-42.7293002,5.9239
86929,266.43334328,-64.72373456,3.77
86974,266.6154953,27.72249916,3.5596
87044,266.78349791,17.69704103,5.6341
87072,266.89011254,-27.83076251,4.6672
87073,266.89617134,-40.12698187,3.1092
87074,266.90330273,-14.72578097,5.9432
87108,266.97322551,2.70745866,3.7637
87158,267.10313578,20.56542734,5.8558
87194,267.20478811,25.62296211,5.2614
87212,267.26805786,50.78054466,5.0431
87220,267.29363899,-31.70318453,4.7954
87234,267.36223708,76.96227803,5.1318
87261,267.46437979,-37.04337108,3.3521
87294,267.54629142,-40.09042826,4.8648
87308,267.59529967,29.32202662,5.6832
87314,267.61829286,-53.61238064,5.6496
87393,267.89779914,-60.16401824,5.9411
87460,268.05691298,-34.79918355,5.853
87558,268.30941637,6.10125415,5.8676
87563,268.32509119,40.00783687,5.3146
87569,268.34779459,-34.89510945,5.7446
87585,268.3817895,56.87245205,3.8948
87616,268.47821561,-34.75271021,5.9758
87728,268.79640792,72.00513387,5.5071
87747,268.85494211,26.04997841,5.555
87777,268.96171602,22.46422111,5.7835
87808,269.06324411,37.25052159,4.0284
87812,269.07667939,0.67035574,5.8491
87813,269.07933841,-15.81236061,5.9463
87833,269.15157428,51.48895101,2.3617
87836,269.17424618,-28.06534894,5.8295
87846,269.19760681,-44.34219845,5.0111
87847,269.19895065,-4.08180207,5.6086
87875,269.26792882,0.0666875,5.9881
87933,269.44096081,29.24792539,3.8533
87936,269.44919367,-41.71625827,4.9671
87998,269.6256235,30.18926887,4.4885
88012,269.66270948,-28.75907586,5.9788
88038,269.73199696,-36.85840844,5.8982
88048,269.75665635,-9.77334967,3.4871
88060,269.77199845,-30.25300498,5.0748
88101,269.9031866,-4.8209117,5.9597
88116,269.94815304,-23.81601132,4.7346
88122,269.98417986,45.50146062,5.7951
88128,270.01425265,16.75094484,4.8451
88136,270.0377793,80.00379012,5.8579
88149,270.06582303,4.36864658,4.7437
88175,270.12050196,-3.69016105,4.7088
88192,270.16131465,2.93158728,3.9704
88267,270.37667866,21.59568907,4.3512
88290,270.43828976,1.30510939,4.452
88298,270.47658705,-22.78029073,5.7321
88331,270.5960404,20.83364839,5.2236
